V(out)	I(R3)	power	
4.696543e+001	2.146734e-001	1.008223e+001	
4.696887e+001	2.050265e-001	9.629864e+000	
4.697215e+001	1.958125e-001	9.197733e+000	
4.697527e+001	1.870119e-001	8.784937e+000	
4.697826e+001	1.786064e-001	8.390617e+000	
4.698111e+001	1.705781e-001	8.013949e+000	
4.698383e+001	1.629103e-001	7.654149e+000	
4.698643e+001	1.555867e-001	7.310464e+000	
4.698891e+001	1.485920e-001	6.982175e+000	
4.699128e+001	1.419114e-001	6.668598e+000	
4.699354e+001	1.355308e-001	6.369074e+000	
4.699570e+001	1.294369e-001	6.082977e+000	
4.699776e+001	1.236167e-001	5.809707e+000	
4.699972e+001	1.180580e-001	5.548691e+000	
4.700160e+001	1.127490e-001	5.299382e+000	
4.700339e+001	1.076785e-001	5.061257e+000	
4.700510e+001	1.028360e-001	4.833814e+000	
4.700673e+001	9.821098e-002	4.616577e+000	
4.700829e+001	9.379388e-002	4.409090e+000	
4.700978e+001	8.957529e-002	4.210915e+000	
4.701120e+001	8.554632e-002	4.021636e+000	
4.701256e+001	8.169846e-002	3.840854e+000	
4.701385e+001	7.802358e-002	3.668189e+000	
4.701509e+001	7.451390e-002	3.503278e+000	
4.701627e+001	7.116201e-002	3.345772e+000	
4.701740e+001	6.796082e-002	3.195341e+000	
4.701848e+001	6.490356e-002	3.051667e+000	
4.701950e+001	6.198378e-002	2.914447e+000	
4.702049e+001	5.919529e-002	2.783391e+000	
4.702142e+001	5.653219e-002	2.658224e+000	
4.702232e+001	5.398885e-002	2.538681e+000	
4.702317e+001	5.155988e-002	2.424509e+000	
4.702399e+001	4.924016e-002	2.315469e+000	
4.702477e+001	4.702477e-002	2.211329e+000	
